P(SSTP), P(ATCS), P(MDD), P(COVERT), Action, ,SSPT,ATCS,MDD,COVERT,n_tardy,pick_tardy
0.1843581348657608,0.6174620389938354,0.12256071716547012,0.07561910897493362,COVERT,,0,0,0,1,0,False
0.19170944392681122,0.5956504344940186,0.12991304695606232,0.0827270895242691,ATCS,,0,1,0,1,0,False
0.20656301081180573,0.5502243041992188,0.14597798883914948,0.09723465144634247,MDD,,0,1,1,1,0,False
0.20065931975841522,0.5885983109474182,0.12960201501846313,0.08114030957221985,MDD,,0,1,2,1,0,False
0.19165712594985962,0.5969404578208923,0.13137957453727722,0.08002283424139023,ATCS,,0,2,2,1,0,False
0.15493172407150269,0.7100353837013245,0.08860960602760315,0.0464232973754406,MDD,,0,2,3,1,0,False
0.17782776057720184,0.6417144536972046,0.11429443210363388,0.06616336107254028,ATCS,,0,3,3,1,0,False
0.183329239487648,0.6299099326133728,0.11760424822568893,0.06915662437677383,ATCS,,0,4,3,1,0,False
0.0999469980597496,0.8210646510124207,0.052487779408693314,0.026500649750232697,ATCS,,0,5,3,1,0,False
0.10104939341545105,0.8235845565795898,0.05112777277827263,0.02423829212784767,ATCS,,0,6,3,1,0,False
0.12524685263633728,0.7778018116950989,0.06390847265720367,0.03304283320903778,ATCS,,0,7,3,1,0,False
0.11004924029111862,0.8065487146377563,0.05685568228363991,0.026546536013484,ATCS,,0,8,3,1,0,False
0.16475462913513184,0.6597882509231567,0.11166716367006302,0.06378993391990662,ATCS,,0,9,3,1,2,False
0.17753979563713074,0.6271660327911377,0.12004894763231277,0.07524517178535461,ATCS,,0,10,3,1,1,True
0.14917901158332825,0.7318769097328186,0.07814355194568634,0.04080047830939293,ATCS,,0,11,3,1,0,True
0.0798693522810936,0.874888002872467,0.03323749825358391,0.01200519036501646,ATCS,,0,12,3,1,0,True
0.08344174176454544,0.865527331829071,0.037047870457172394,0.013983110897243023,ATCS,,0,13,3,1,0,True
0.044516753405332565,0.9319879412651062,0.017597734928131104,0.005897564813494682,SSPT,,1,13,3,1,0,True
