P(SSTP), P(ATCS), P(MDD), P(COVERT), Action, ,SSPT,ATCS,MDD,COVERT,n_tardy,pick_tardy
0.01576528139412403,0.965771496295929,0.015038044191896915,0.0034252454061061144,ATCS,,0,1,0,0,0,False
0.013229232281446457,0.971293568611145,0.012861793860793114,0.0026153456419706345,ATCS,,0,2,0,0,0,False
0.01991637609899044,0.9566053152084351,0.018969157710671425,0.0045091137290000916,ATCS,,0,3,0,0,0,False
0.006034535821527243,0.9872478246688843,0.00588816124945879,0.0008295445586554706,ATCS,,0,4,0,0,0,False
0.00496013555675745,0.9896341562271118,0.004759602714329958,0.0006461833836510777,ATCS,,0,5,0,0,0,False
0.005992142483592033,0.9872389435768127,0.005880465265363455,0.0008883742848411202,ATCS,,0,6,0,0,0,False
0.006447677966207266,0.9854139089584351,0.0070810988545417786,0.0010572184110060334,ATCS,,0,7,0,0,0,False
0.023210706189274788,0.9470207095146179,0.023637475445866585,0.006131118629127741,ATCS,,0,8,0,0,0,False
0.02015761286020279,0.9566015005111694,0.018805453553795815,0.004435413982719183,ATCS,,0,9,0,0,0,False
0.00679685827344656,0.9857568144798279,0.006484286859631538,0.000962012039963156,ATCS,,0,10,0,0,0,False
0.003440476255491376,0.9923054575920105,0.0038261341396719217,0.00042791166924871504,ATCS,,0,11,0,0,0,False
0.005308425519615412,0.9887349009513855,0.005239930469542742,0.0007166682626120746,ATCS,,0,12,0,0,0,False
0.007365476340055466,0.9846659898757935,0.0068666753359138966,0.0011018825462087989,ATCS,,0,13,0,0,0,False
0.01153754536062479,0.9753478765487671,0.010957171209156513,0.002157439710572362,ATCS,,0,14,0,0,0,False
0.011174706742167473,0.9763489961624146,0.010536345653235912,0.0019399775192141533,ATCS,,0,15,0,0,0,False
0.0030269005801528692,0.9937962293624878,0.0028481739573180676,0.00032878617639653385,ATCS,,0,16,0,0,0,False
0.002422145800665021,0.9954004883766174,0.0019219305831938982,0.00025553599698469043,ATCS,,0,17,0,0,0,False
0.005395823623985052,0.9895142316818237,0.004354634787887335,0.0007353272521868348,ATCS,,0,18,0,0,0,False
0.0031594319734722376,0.9937456846237183,0.0027423009742051363,0.0003525738720782101,ATCS,,0,19,0,0,0,False
