P(SSTP), P(ATCS), P(MDD), P(COVERT), Action, ,SSPT,ATCS,MDD,COVERT,n_tardy,pick_tardy
0.140830859541893,0.687592625617981,0.12387123703956604,0.04770531505346298,ATCS,,0,1,0,0,0,False
0.08702163398265839,0.8093372583389282,0.08348022401332855,0.020160891115665436,ATCS,,0,2,0,0,0,False
0.08848728239536285,0.8258872628211975,0.06861381977796555,0.017011631280183792,ATCS,,0,3,0,0,0,False
0.09564336389303207,0.8093283176422119,0.07652431726455688,0.018504034727811813,ATCS,,0,4,0,0,0,False
0.055776942521333694,0.8910796642303467,0.045804064720869064,0.007339242845773697,ATCS,,0,5,0,0,0,False
0.03555363789200783,0.9365838766098022,0.023877430707216263,0.003984970506280661,SSPT,,1,5,0,0,0,False
0.038456324487924576,0.9335196018218994,0.02312513254582882,0.00489897420629859,SSPT,,2,5,0,0,1,False
0.014347298070788383,0.9772780537605286,0.007545782718807459,0.0008289594552479684,ATCS,,2,6,0,0,0,True
0.0136073874309659,0.9787331223487854,0.006923191715031862,0.0007362961769104004,ATCS,,2,7,0,0,1,True
0.013278995640575886,0.9788082838058472,0.007092803250998259,0.0008199384901672602,SSPT,,3,7,0,0,2,True
0.006404484156519175,0.9902937412261963,0.003038122784346342,0.0002637483412399888,ATCS,,3,8,0,0,2,True
0.00969474483281374,0.9839121699333191,0.005590716376900673,0.0008023513364605606,ATCS,,3,9,0,0,7,True
0.0038997300434857607,0.9944392442703247,0.0014984569279477,0.00016262539429590106,ATCS,,3,10,0,0,6,True
0.0056645842269063,0.9914401769638062,0.0026413993909955025,0.0002538340340834111,ATCS,,3,11,0,0,5,True
0.009317414835095406,0.9845225811004639,0.005421299487352371,0.0007386764045804739,ATCS,,3,12,0,0,8,True
0.006887366063892841,0.9884456396102905,0.004082702100276947,0.0005842035170644522,ATCS,,3,13,0,0,9,True
0.008473175577819347,0.9855976700782776,0.00527344411239028,0.0006557113374583423,ATCS,,3,14,0,0,8,True
0.005294101778417826,0.9917348623275757,0.002660471713170409,0.00031062119523994625,ATCS,,3,15,0,0,8,True
0.004329404793679714,0.9936738014221191,0.001803767285309732,0.00019313655502628535,ATCS,,3,16,0,0,7,True
0.00590088777244091,0.9909949898719788,0.0028441641479730606,0.0002600410080049187,ATCS,,3,17,0,0,6,True
0.004132308065891266,0.9936687350273132,0.0019527312833815813,0.0002462622942402959,ATCS,,3,18,0,0,9,True
0.0057164933532476425,0.9905524253845215,0.0032838003244251013,0.0004472582950256765,ATCS,,3,19,0,0,10,True
0.005916607100516558,0.989700198173523,0.0038512141909450293,0.0005318449693731964,ATCS,,3,20,0,0,11,True
0.00319972587749362,0.994739830493927,0.0018541918834671378,0.00020638688874896616,ATCS,,3,21,0,0,10,True
0.005001296754926443,0.9917279481887817,0.0029450105503201485,0.00032569022732786834,ATCS,,3,22,0,0,9,True
0.0022703376598656178,0.9966230392456055,0.0010284048039466143,7.820546306902543e-05,ATCS,,3,23,0,0,8,True
0.002514650346711278,0.9965112805366516,0.0008955425582826138,7.850334804970771e-05,ATCS,,3,24,0,0,7,True
0.004672214854508638,0.9925933480262756,0.002433043671771884,0.0003013813402503729,ATCS,,3,25,0,0,10,True
0.003619170282036066,0.9941359758377075,0.0020150381606072187,0.00022978786728344858,ATCS,,3,26,0,0,10,True
0.0039541274309158325,0.9934353828430176,0.002305512549355626,0.00030489094206131995,ATCS,,3,27,0,0,11,True
0.00616042735055089,0.9896597266197205,0.0036562609020620584,0.0005236867000348866,ATCS,,3,28,0,0,10,True
0.009125685319304466,0.9841036796569824,0.005920629948377609,0.0008500056574121118,ATCS,,3,29,0,0,9,True
0.01266825757920742,0.9755562543869019,0.009972808882594109,0.0018027431797236204,ATCS,,3,30,0,0,10,True
0.011163856834173203,0.9791364073753357,0.008294501341879368,0.0014052531914785504,ATCS,,3,31,0,0,9,True
0.011785242706537247,0.9795112609863281,0.007373479660600424,0.001329975202679634,ATCS,,3,32,0,0,8,True
0.013376477174460888,0.9757834076881409,0.009215915575623512,0.001624175114557147,ATCS,,3,33,0,0,8,True
0.01916682720184326,0.964460551738739,0.013984962366521358,0.0023876626510173082,ATCS,,3,34,0,0,7,True
0.016947535797953606,0.9699217677116394,0.011015743017196655,0.002114978153258562,ATCS,,3,35,0,0,7,True
0.019976820796728134,0.9627262353897095,0.014335962012410164,0.0029609783086925745,ATCS,,3,36,0,0,7,True
0.02574526146054268,0.9510906338691711,0.018753258511424065,0.004410749301314354,ATCS,,3,37,0,0,7,True
0.02801150642335415,0.9477716088294983,0.019828487187623978,0.004388492088764906,ATCS,,3,38,0,0,6,True
0.03478278964757919,0.9340537786483765,0.02551785670220852,0.005645689554512501,ATCS,,3,39,0,0,5,True
0.028048211708664894,0.9501029253005981,0.018129002302885056,0.0037198704667389393,ATCS,,3,40,0,0,5,True
0.015984535217285156,0.9745381474494934,0.008164485916495323,0.0013129065046086907,ATCS,,3,41,0,0,4,True
0.007347723934799433,0.9890145659446716,0.0032046621199697256,0.000433009525295347,ATCS,,3,42,0,0,5,True
0.009355827234685421,0.9859710335731506,0.004113736562430859,0.0005593800451606512,ATCS,,3,43,0,0,4,True
0.007302603218704462,0.9882137775421143,0.00410396559163928,0.0003797196550294757,ATCS,,3,44,0,0,4,True
0.02257651463150978,0.9569618701934814,0.017184235155582428,0.0032773613929748535,ATCS,,3,45,0,0,7,True
0.019514266401529312,0.9630083441734314,0.014773288741707802,0.002703934209421277,ATCS,,3,46,0,0,7,True
0.014690536074340343,0.9731340408325195,0.010696335695683956,0.001479076687246561,ATCS,,3,47,0,0,6,True
0.02301517315208912,0.9597581624984741,0.014519229531288147,0.002707436913624406,ATCS,,3,48,0,0,6,True
0.022221719846129417,0.9612806439399719,0.014088929630815983,0.0024086302146315575,ATCS,,3,49,0,0,5,True
0.015552813187241554,0.974753201007843,0.008367104455828667,0.0013268624898046255,ATCS,,3,50,0,0,4,True
0.018968474119901657,0.9648929834365845,0.013344766572117805,0.0027936988044530153,ATCS,,3,51,0,0,7,True
0.015335280448198318,0.9730566143989563,0.010005281306803226,0.001602845499292016,MDD,,3,51,1,0,6,True
0.006085902452468872,0.9907519817352295,0.002855660393834114,0.0003063350450247526,ATCS,,3,52,1,0,6,True
0.007815515622496605,0.9876571893692017,0.004081865772604942,0.00044544582488015294,ATCS,,3,53,1,0,5,True
0.00688500702381134,0.9897599816322327,0.003002836834639311,0.0003522095503285527,ATCS,,3,54,1,0,5,True
0.004139624536037445,0.9940483570098877,0.0016298689879477024,0.00018212065333500504,ATCS,,3,55,1,0,6,True
0.003265063278377056,0.9954225420951843,0.001207020366564393,0.00010532773740123957,ATCS,,3,56,1,0,5,True
0.008621053770184517,0.9852437973022461,0.005312797147780657,0.0008223360637202859,ATCS,,3,57,1,0,9,True
0.007823691703379154,0.9861803650856018,0.0052503240294754505,0.0007455791346728802,ATCS,,3,58,1,0,9,True
0.0089944526553154,0.9841242432594299,0.0059776767157018185,0.000903642678167671,ATCS,,3,59,1,0,9,True
0.011429131031036377,0.9790987968444824,0.008089297451078892,0.0013827040093019605,ATCS,,3,60,1,0,9,True
0.013755640015006065,0.9748277068138123,0.009720801375806332,0.0016957825282588601,ATCS,,3,61,1,0,8,True
0.02121789939701557,0.9580695629119873,0.017140444368124008,0.0035721505992114544,ATCS,,3,62,1,0,8,True
0.024140503257513046,0.9535742402076721,0.018622897565364838,0.003662391798570752,ATCS,,3,63,1,0,7,True
0.011137576773762703,0.9802026748657227,0.0076934415847063065,0.000966218241956085,ATCS,,3,64,1,0,6,True
0.017438923940062523,0.969926118850708,0.010655535385012627,0.0019794078543782234,ATCS,,3,65,1,0,6,True
0.017595214769244194,0.9698897004127502,0.010638362728059292,0.0018765911227092147,ATCS,,3,66,1,0,6,True
0.014794479124248028,0.9733081459999084,0.010231181047856808,0.001666148891672492,ATCS,,3,67,1,0,7,True
0.014365597628057003,0.9758238196372986,0.008438167162239552,0.001372461556456983,ATCS,,3,68,1,0,6,True
0.015461503528058529,0.9726130962371826,0.010154393501579762,0.0017708849627524614,ATCS,,3,69,1,0,7,True
0.010793881490826607,0.9816855192184448,0.006621177773922682,0.0008993031224235892,ATCS,,3,70,1,0,6,True
0.009880210272967815,0.9836066961288452,0.005798776168376207,0.0007143552647903562,ATCS,,3,71,1,0,6,True
0.006608220748603344,0.9899365901947021,0.0030897115357220173,0.00036552504752762616,ATCS,,3,72,1,0,5,True
0.009094524197280407,0.9861794114112854,0.004219477996230125,0.0005064508295617998,ATCS,,3,73,1,0,4,True
0.008286376483738422,0.987505316734314,0.003760115709155798,0.00044820981565862894,ATCS,,3,74,1,0,5,True
0.013099254108965397,0.9791315793991089,0.006736599840223789,0.001032668398693204,ATCS,,3,75,1,0,5,True
0.02100490592420101,0.9594475030899048,0.016371039673686028,0.0031765291932970285,ATCS,,3,76,1,0,7,True
0.019434500485658646,0.9645323157310486,0.013473881408572197,0.002559412270784378,ATCS,,3,77,1,0,7,True
0.013385705649852753,0.9771040081977844,0.008185588754713535,0.0013246440794318914,ATCS,,3,78,1,0,6,True
0.013300053775310516,0.9780278205871582,0.0076141320168972015,0.0010580876842141151,ATCS,,3,79,1,0,5,True
0.011718080379068851,0.981139600276947,0.006259153131395578,0.0008831729646772146,ATCS,,3,80,1,0,5,True
0.01195910107344389,0.9807528853416443,0.006260643247514963,0.001027307123877108,ATCS,,3,81,1,0,6,True
0.012029053643345833,0.9796615839004517,0.007297750562429428,0.0010115359909832478,ATCS,,3,82,1,0,6,True
0.01049309317022562,0.9825803637504578,0.006167091429233551,0.0007595315692014992,ATCS,,3,83,1,0,5,True
0.012383172288537025,0.9795134663581848,0.007146743591874838,0.0009566254448145628,ATCS,,3,84,1,0,5,True
0.0221711415797472,0.9585458040237427,0.0161289032548666,0.0031542391516268253,ATCS,,3,85,1,0,7,True
0.02404945343732834,0.9528983235359192,0.018827278167009354,0.004224941600114107,ATCS,,3,86,1,0,7,True
0.029025981202721596,0.9421521425247192,0.023864110931754112,0.004957723896950483,ATCS,,3,87,1,0,6,True
0.036597058176994324,0.9266359210014343,0.030834781005978584,0.005932273808866739,ATCS,,3,88,1,0,5,True
0.031576111912727356,0.9394978284835815,0.02453446015715599,0.004391645081341267,ATCS,,3,89,1,0,4,True
0.026840878650546074,0.9534203410148621,0.016808345913887024,0.002930369460955262,ATCS,,3,90,1,0,3,True
0.05038633197546005,0.9000707268714905,0.0387527160346508,0.010790176689624786,ATCS,,3,91,1,0,5,True
0.048947110772132874,0.9050107598304749,0.03626304119825363,0.00977907981723547,ATCS,,3,92,1,0,4,True
0.06019454076886177,0.8682734966278076,0.056208785623311996,0.015323197469115257,ATCS,,3,93,1,0,4,True
0.07219694554805756,0.8496134281158447,0.06120366230607033,0.016985932365059853,ATCS,,3,94,1,0,3,True
0.07292431592941284,0.8517734408378601,0.06159117445349693,0.013711044564843178,ATCS,,3,95,1,0,2,True
0.09405088424682617,0.8069255948066711,0.07940351217985153,0.019619964063167572,ATCS,,3,96,1,0,1,True
