P(SSTP), P(ATCS), P(MDD), P(COVERT), Action, ,SSPT,ATCS,MDD,COVERT,n_tardy,pick_tardy
0.1834736317396164,0.5603710412979126,0.15212073922157288,0.10403463244438171,ATCS,,0,1,0,0,0,False
0.15993475914001465,0.6410374641418457,0.12372323870658875,0.07530452311038971,ATCS,,0,2,0,0,0,False
0.16763639450073242,0.6112697720527649,0.13777697086334229,0.0833168774843216,ATCS,,0,3,0,0,0,False
0.14781762659549713,0.6831191182136536,0.10833926498889923,0.06072397157549858,ATCS,,0,4,0,0,0,False
0.1639101654291153,0.6326292157173157,0.1286492496728897,0.0748114213347435,COVERT,,0,4,0,1,0,False
0.05982926860451698,0.8872124552726746,0.03743573650717735,0.015522557310760021,ATCS,,0,5,0,1,0,False
0.14832860231399536,0.6682639122009277,0.11412867158651352,0.0692787766456604,ATCS,,0,6,0,1,2,False
0.16564349830150604,0.612207293510437,0.13777433335781097,0.08437491208314896,ATCS,,0,7,0,1,2,False
0.16503505408763885,0.6117568016052246,0.14049318432807922,0.0827149748802185,ATCS,,0,8,0,1,1,True
0.14055275917053223,0.6905808448791504,0.10781491547822952,0.06105145066976547,ATCS,,0,9,0,1,1,True
0.15247751772403717,0.6581389904022217,0.1208658367395401,0.06851764768362045,ATCS,,0,10,0,1,1,True
0.15219680964946747,0.6499900221824646,0.12210971862077713,0.07570347934961319,ATCS,,0,11,0,1,0,True
0.1532750129699707,0.6380670070648193,0.13169248402118683,0.07696551084518433,ATCS,,0,12,0,1,0,True
0.1760592758655548,0.5764263272285461,0.1516258716583252,0.09588851779699326,MDD,,0,12,1,1,0,True
0.18434777855873108,0.5599024891853333,0.15520235896110535,0.10054737329483032,SSPT,,1,12,1,1,0,True
0.17755740880966187,0.5847965478897095,0.1456778198480606,0.09196829795837402,ATCS,,1,13,1,1,0,True
0.1854241043329239,0.55182284116745,0.1562148481607437,0.10653815418481827,ATCS,,1,14,1,1,0,True
0.1597832292318344,0.6346525549888611,0.12993758916854858,0.07562662661075592,ATCS,,1,15,1,1,0,True
0.12821587920188904,0.7265281081199646,0.09583784639835358,0.04941818118095398,ATCS,,1,16,1,1,0,True
0.06427209824323654,0.8797354102134705,0.040745437145233154,0.015246981754899025,SSPT,,2,16,1,1,0,True
0.08068183809518814,0.8431834578514099,0.0520641952753067,0.024070508778095245,ATCS,,2,17,1,1,0,True
0.11834858357906342,0.7422654032707214,0.09044323116540909,0.048942744731903076,SSPT,,3,17,1,1,1,True
0.15346920490264893,0.6558390259742737,0.11827957630157471,0.07241220027208328,ATCS,,3,18,1,1,1,True
0.15098969638347626,0.6699360013008118,0.11150937527418137,0.06756491214036942,SSPT,,4,18,1,1,0,True
0.03063642978668213,0.9486176371574402,0.015781182795763016,0.004964769817888737,MDD,,4,18,2,1,0,True
0.024747291579842567,0.9590050578117371,0.012646093964576721,0.003601626493036747,ATCS,,4,19,2,1,0,True
0.03588981553912163,0.9377267360687256,0.019968818873167038,0.006414575967937708,ATCS,,4,20,2,1,1,True
0.043317489326000214,0.9197819232940674,0.0278188344091177,0.009081684052944183,ATCS,,4,21,2,1,4,True
0.022294925525784492,0.9640319347381592,0.01082158088684082,0.002851583994925022,ATCS,,4,22,2,1,5,True
0.03299327567219734,0.9435970783233643,0.018239550292491913,0.005170164629817009,ATCS,,4,23,2,1,5,True
0.023034237325191498,0.9619582891464233,0.011906271800398827,0.0031012645922601223,ATCS,,4,24,2,1,4,True
0.018477745354175568,0.9702425003051758,0.009028913453221321,0.0022508064284920692,ATCS,,4,25,2,1,4,True
0.04278034344315529,0.9262825846672058,0.02301887609064579,0.007918087765574455,ATCS,,4,26,2,1,3,True
0.04126652330160141,0.9291104078292847,0.022272851318120956,0.007350193802267313,ATCS,,4,27,2,1,5,True
0.02460951916873455,0.9589662551879883,0.01323028840124607,0.003193923970684409,ATCS,,4,28,2,1,7,True
0.02269408479332924,0.9627935886383057,0.011732666753232479,0.002779649803414941,ATCS,,4,29,2,1,7,True
0.0322156585752964,0.9454465508460999,0.017535367980599403,0.004802360199391842,ATCS,,4,30,2,1,6,True
0.02857855334877968,0.9532028436660767,0.014240683056414127,0.003977992106229067,ATCS,,4,31,2,1,5,True
0.03634621948003769,0.9397215843200684,0.01822943054139614,0.005702654365450144,ATCS,,4,32,2,1,5,True
0.03182144835591316,0.946833074092865,0.016694236546754837,0.004651224240660667,ATCS,,4,33,2,1,6,True
0.02762259729206562,0.9539196491241455,0.014719108119606972,0.0037387534976005554,ATCS,,4,34,2,1,6,True
0.015596907585859299,0.9741674065589905,0.008525067940354347,0.001710554352030158,ATCS,,4,35,2,1,6,True
0.036740947514772415,0.9356164336204529,0.021482789888978004,0.006159863900393248,ATCS,,4,36,2,1,6,True
0.03441308066248894,0.9425889253616333,0.01777816005051136,0.005219812039285898,ATCS,,4,37,2,1,6,True
0.03775550425052643,0.9349676370620728,0.021256791427731514,0.006020041648298502,ATCS,,4,38,2,1,6,True
0.023168832063674927,0.9603786468505859,0.013422422111034393,0.0030299313366413116,ATCS,,4,39,2,1,6,True
0.0434689000248909,0.9222252368927002,0.026076726615428925,0.008229166269302368,ATCS,,4,40,2,1,6,True
0.022957434877753258,0.9595187306404114,0.014102114364504814,0.0034217226784676313,ATCS,,4,41,2,1,6,True
