P(SSTP), P(ATCS), P(MDD), P(COVERT), Action, ,SSPT,ATCS,MDD,COVERT,n_tardy,pick_tardy
0.2941072881221771,0.15835964679718018,0.17341871559619904,0.3741143047809601,MDD,,0,0,1,0,0,False
0.28869473934173584,0.1736690104007721,0.18561972677707672,0.35201653838157654,MDD,,0,0,2,0,0,False
0.30232301354408264,0.1613920032978058,0.17164583504199982,0.3646390736103058,ATCS,,0,1,2,0,0,False
0.29871633648872375,0.1545635163784027,0.17048904299736023,0.37623101472854614,SSPT,,1,1,2,0,0,False
0.3079979121685028,0.13167765736579895,0.14317724108695984,0.4171471893787384,ATCS,,1,2,2,0,0,False
0.29329636693000793,0.15803921222686768,0.17566096782684326,0.3730034828186035,MDD,,1,2,3,0,0,False
0.29365360736846924,0.1595853567123413,0.18787537515163422,0.3588857054710388,SSPT,,2,2,3,0,0,False
0.2984292209148407,0.16587190330028534,0.17681992053985596,0.3588789403438568,SSPT,,3,2,3,0,0,False
0.3030956983566284,0.12826445698738098,0.15812069177627563,0.4105192720890045,COVERT,,3,2,3,1,0,False
0.3036074936389923,0.12129028886556625,0.14969360828399658,0.42540857195854187,COVERT,,3,2,3,2,0,False
0.29659050703048706,0.13235798478126526,0.145045205950737,0.4260063171386719,ATCS,,3,3,3,2,0,False
0.2876380681991577,0.14030367136001587,0.16002105176448822,0.4120371639728546,COVERT,,3,3,3,3,0,False
0.2956996262073517,0.16734366118907928,0.1786675602197647,0.3582891523838043,SSPT,,4,3,3,3,0,False
0.295598566532135,0.16405238211154938,0.17469486594200134,0.36565423011779785,COVERT,,4,3,3,4,0,False
0.29566267132759094,0.15390782058238983,0.16532276570796967,0.3851066827774048,COVERT,,4,3,3,5,0,False
0.2890807092189789,0.1588853895664215,0.17908209562301636,0.3729517459869385,MDD,,4,3,4,5,0,False
0.29868605732917786,0.15311655402183533,0.17098750174045563,0.3772099018096924,SSPT,,5,3,4,5,0,False
