P(SSTP), P(ATCS), P(MDD), P(COVERT), Action, ,SSPT,ATCS,MDD,COVERT,n_tardy,pick_tardy
1.0,1.051851161726347e-09,5.30924642357794e-13,2.8095864176846952e-11,SSPT,,66,0,0,0,8,True
1.0,1.3450019986649409e-09,7.163010419183879e-13,3.342007573459149e-11,SSPT,,67,0,0,0,8,True
1.0,1.4214102117549032e-09,7.05058624331234e-13,3.364174216979876e-11,SSPT,,68,0,0,0,7,True
1.0,1.936418581038879e-09,1.045435114345461e-12,4.5771053613918866e-11,SSPT,,69,0,0,0,7,True
1.0,7.471128715685893e-10,3.010428278188426e-13,1.7703690943782213e-11,SSPT,,70,0,0,0,7,True
1.0,1.1323482151937014e-09,5.287155804313548e-13,2.944045007780005e-11,SSPT,,71,0,0,0,7,True
1.0,1.516535896861626e-09,7.652973849255063e-13,3.7450705731023604e-11,SSPT,,72,0,0,0,7,True
1.0,1.230442414623667e-09,6.138755411118357e-13,3.089472427886264e-11,SSPT,,73,0,0,0,7,True
1.0,1.5217022086844167e-09,7.365002704928791e-13,4.048506321852052e-11,SSPT,,74,0,0,0,6,True
1.0,3.018241878649519e-09,1.704239288753684e-12,7.061386891882293e-11,SSPT,,75,0,0,0,6,True
1.0,2.5506474710113025e-09,1.377565487896415e-12,5.917500517371721e-11,SSPT,,76,0,0,0,6,True
1.0,5.663847169046221e-09,3.3531285387189413e-12,1.3238332652321105e-10,SSPT,,77,0,0,0,5,True
1.0,2.8743247781903847e-09,1.470009335612088e-12,7.091904841161067e-11,SSPT,,78,0,0,0,5,True
1.0,1.7437817856347237e-09,7.957757716670066e-13,4.516469490067898e-11,SSPT,,79,0,0,0,5,True
1.0,4.401327302616664e-09,2.6487915593537137e-12,1.1231585106408204e-10,SSPT,,80,0,0,0,5,True
1.0,2.6712410061691116e-09,1.2204693635928243e-12,5.696777771735384e-11,SSPT,,81,0,0,0,4,True
1.0,4.013711141226395e-09,2.045644903470034e-12,9.85938344855164e-11,SSPT,,82,0,0,0,4,True
1.0,3.18143578148522e-09,1.3964116321596443e-12,7.232484056096666e-11,SSPT,,83,0,0,0,3,True
1.0,4.197229230840094e-09,1.7923953337176113e-12,8.830969289164159e-11,SSPT,,84,0,0,0,2,True
1.0,4.7213766229958765e-09,2.032069174387474e-12,9.236700293513422e-11,SSPT,,85,0,0,0,1,True
1.0,4.398968744823151e-09,1.7745806994012847e-12,7.125978973565594e-11,SSPT,,86,0,0,0,1,True
1.0,4.3999168752861806e-09,1.724667067146135e-12,7.77968384158001e-11,SSPT,,87,0,0,0,1,True
1.0,3.880403554035183e-09,1.3399582008202793e-12,6.813431069341291e-11,SSPT,,88,0,0,0,0,True
1.0,3.592553143860755e-09,1.1683132759843229e-12,5.81838466295892e-11,SSPT,,89,0,0,0,0,True
1.0,3.300474560319344e-09,1.050730683016532e-12,5.935156532910213e-11,SSPT,,90,0,0,0,0,True
1.0,3.7739362745981e-09,1.502824557506055e-12,7.18232071039715e-11,SSPT,,91,0,0,0,2,True
1.0,3.4113079028230686e-09,1.4121392857141535e-12,8.019383768154142e-11,SSPT,,92,0,0,0,2,True
1.0,4.899202377117717e-09,2.219209841933245e-12,9.642166232115557e-11,SSPT,,93,0,0,0,2,True
1.0,3.581114516038042e-09,1.4887422891685098e-12,7.033293392133544e-11,SSPT,,94,0,0,0,2,True
1.0,3.991563968241962e-09,1.6450800140524469e-12,7.531301970953308e-11,SSPT,,95,0,0,0,2,True
1.0,3.6314640183832125e-09,1.472630502784289e-12,6.312220190984874e-11,SSPT,,96,0,0,0,2,True
1.0,4.191165192679591e-09,1.7907619831447619e-12,9.448819504598305e-11,SSPT,,97,0,0,0,2,True
1.0,2.8580773303588103e-09,1.069294501034046e-12,6.073599262412799e-11,SSPT,,98,0,0,0,2,True
1.0,3.2005591510397835e-09,1.286861676247364e-12,6.721643380780407e-11,SSPT,,99,0,0,0,2,True
1.0,3.937640880025128e-09,1.6214298783831516e-12,7.985666988785667e-11,SSPT,,100,0,0,0,1,True
