P(SSTP), P(ATCS), P(MDD), P(COVERT), Action, ,SSPT,ATCS,MDD,COVERT,n_tardy,pick_tardy
1.0,7.771742360773715e-09,4.141034737337179e-12,1.7548114350507404e-10,SSPT,,1,0,0,0,0,False
1.0,1.326402543355698e-08,8.452690804239271e-12,3.0113916915652794e-10,SSPT,,2,0,0,0,0,False
1.0,1.870277799298492e-08,1.4015728681815443e-11,4.44151715406349e-10,SSPT,,3,0,0,0,0,False
1.0,2.38867485791161e-08,1.729187106003227e-11,5.779256517790543e-10,SSPT,,4,0,0,0,0,False
1.0,2.2294898371910676e-08,1.935128099428418e-11,6.1447624766231e-10,SSPT,,5,0,0,0,0,False
1.0,1.735719301620975e-08,1.0739961871231163e-11,3.89458576499635e-10,SSPT,,6,0,0,0,0,False
1.0,2.466408588475133e-08,1.7858001535864254e-11,6.255734819049508e-10,SSPT,,7,0,0,0,0,False
1.0,2.5341226006503348e-08,2.3959490641489722e-11,7.904310539430526e-10,SSPT,,8,0,0,0,1,False
1.0,1.9412530249951487e-08,1.6510470074448946e-11,5.853283413514987e-10,SSPT,,9,0,0,0,1,False
1.0,2.590924275125417e-08,1.9841002105169814e-11,6.832030496894959e-10,SSPT,,10,0,0,0,0,True
1.0,1.8859390493730643e-08,1.2107735820887644e-11,4.440721124154834e-10,SSPT,,11,0,0,0,0,True
1.0,1.7734709700789608e-08,1.226523483471853e-11,4.2454553761395175e-10,SSPT,,12,0,0,0,0,True
1.0,1.992974674180914e-08,1.5691782942472976e-11,5.453279494638252e-10,SSPT,,13,0,0,0,0,True
1.0,1.1698297441853356e-08,7.967253592977563e-12,3.737886111743194e-10,SSPT,,14,0,0,0,0,True
1.0,1.451753206538342e-08,1.0410242980152251e-11,3.7291483789836377e-10,SSPT,,15,0,0,0,0,True
1.0,2.1319721099644084e-08,1.7692552284342966e-11,6.707648880777128e-10,SSPT,,16,0,0,0,0,True
1.0,2.5212067100710556e-08,2.174951364841693e-11,6.805096486317552e-10,SSPT,,17,0,0,0,0,True
1.0,1.997770127104559e-08,1.526179876920608e-11,5.401324942866381e-10,SSPT,,18,0,0,0,0,True
1.0,1.7231448268262284e-08,1.2376931944613201e-11,4.674252096492637e-10,SSPT,,19,0,0,0,0,True
1.0,1.2457975095969687e-08,7.777202493119972e-12,3.049778762864719e-10,SSPT,,20,0,0,0,0,True
1.0,7.359625797676017e-09,4.258703199117031e-12,1.8349446961885008e-10,SSPT,,21,0,0,0,0,True
1.0,2.0702955794149602e-08,1.8141160448847948e-11,7.262733747737116e-10,SSPT,,22,0,0,0,0,True
1.0,1.6509172695577945e-08,1.1919204338795009e-11,3.99160760000683e-10,SSPT,,23,0,0,0,0,True
1.0,9.157787417279906e-09,5.308965506795049e-12,2.1529288074528807e-10,SSPT,,24,0,0,0,0,True
1.0,1.197240262484911e-08,7.432546765551162e-12,3.729632158666618e-10,SSPT,,25,0,0,0,0,True
1.0,1.0376202119743994e-08,6.529291864121323e-12,2.5142554704871145e-10,SSPT,,26,0,0,0,0,True
1.0,1.2768400559082238e-08,8.092642875268119e-12,2.9524027667093833e-10,SSPT,,27,0,0,0,0,True
1.0,2.959284017833852e-08,2.8057629136712947e-11,9.780759535615857e-10,SSPT,,28,0,0,0,0,True
1.0,2.135199217434547e-08,1.93880779486566e-11,7.562541703975967e-10,SSPT,,29,0,0,0,0,True
1.0,1.8594503714552957e-08,1.510123623371662e-11,5.15745113283117e-10,SSPT,,30,0,0,0,0,True
1.0,2.1714230413749647e-08,1.698745831502091e-11,5.471700315062833e-10,SSPT,,31,0,0,0,0,True
1.0,2.0176482706801835e-08,1.5295252911440294e-11,4.971749678617243e-10,SSPT,,32,0,0,0,0,True
1.0,1.6680727910056703e-08,1.1378896089264678e-11,4.0305023207842794e-10,SSPT,,33,0,0,0,0,True
1.0,1.5855594170943732e-08,1.2348800801365023e-11,4.158880462235004e-10,SSPT,,34,0,0,0,0,True
1.0,1.7538194896360437e-08,1.3427346907957105e-11,4.964282873665127e-10,SSPT,,35,0,0,0,0,True
1.0,9.931662603435143e-09,5.0539602884647206e-12,1.8106532939654585e-10,SSPT,,36,0,0,0,0,True
1.0,7.480600139331273e-09,3.729528838536389e-12,1.8039106319811538e-10,SSPT,,37,0,0,0,0,True
1.0,7.08538161475758e-09,3.5010562157711256e-12,1.4594421504643407e-10,SSPT,,38,0,0,0,0,True
1.0,1.463736865048304e-08,1.5274028569711717e-11,5.003762404420797e-10,SSPT,,39,0,0,0,3,True
1.0,1.7292260068302312e-08,1.6493442028808758e-11,5.236222011539837e-10,SSPT,,40,0,0,0,2,True
