P(SSTP), P(ATCS), P(MDD), P(COVERT), Action, ,SSPT,ATCS,MDD,COVERT,n_tardy,pick_tardy
0.0037843910977244377,0.9846979975700378,0.002926215762272477,0.008591383695602417,ATCS,,0,1,0,0,0,False
0.002166341757401824,0.9909400939941406,0.0017631661612540483,0.005130305886268616,ATCS,,0,2,0,0,0,False
0.0015023089945316315,0.9937036633491516,0.0011318441247567534,0.003662104019895196,ATCS,,0,3,0,0,0,False
0.0005482005071826279,0.9977092742919922,0.00034649684675969183,0.001396124716848135,ATCS,,0,4,0,0,0,False
0.0006127256783656776,0.9973725080490112,0.00039398850640282035,0.0016207481967285275,ATCS,,0,5,0,0,0,False
0.0007418147288262844,0.9977788329124451,0.0003317160881124437,0.001147609669715166,ATCS,,0,6,0,0,0,False
0.0011904127895832062,0.9958782196044922,0.0006976915174163878,0.0022336277179419994,ATCS,,0,7,0,0,0,False
0.0012253914028406143,0.9956203103065491,0.0007088299025781453,0.0024454258382320404,ATCS,,0,8,0,0,0,False
0.0010588507866486907,0.9959949254989624,0.0006827322649769485,0.002263456117361784,ATCS,,0,9,0,0,0,False
0.0005849120207130909,0.9983174800872803,0.00028405748889781535,0.0008135873358696699,ATCS,,0,10,0,0,0,False
0.0006622776272706687,0.9983471632003784,0.000286044436506927,0.0007046087412163615,ATCS,,0,11,0,0,1,False
0.001194748911075294,0.9968345761299133,0.0006272128666751087,0.0013435721630230546,ATCS,,0,12,0,0,2,False
0.001430717995390296,0.9958580136299133,0.0008482554112561047,0.0018629968399181962,ATCS,,0,13,0,0,2,True
0.0017899656668305397,0.9949453473091125,0.001129150390625,0.0021355454809963703,ATCS,,0,14,0,0,3,True
0.0008088635513558984,0.9973588585853577,0.00047770034871064126,0.0013545083347707987,ATCS,,0,15,0,0,2,True
0.0015905470354482532,0.9951999187469482,0.0009961473988369107,0.002213316038250923,ATCS,,0,16,0,0,2,True
0.0009277111385017633,0.9973241090774536,0.0005422713584266603,0.0012058969587087631,ATCS,,0,17,0,0,2,True
0.0006906871567480266,0.997560977935791,0.00047315185656771064,0.001275210757739842,ATCS,,0,18,0,0,2,True
0.0031008818186819553,0.9914001226425171,0.0022339201532304287,0.0032651214860379696,ATCS,,0,19,0,0,3,True
0.002204418880864978,0.9926813244819641,0.0016275624511763453,0.0034866351634263992,ATCS,,0,20,0,0,3,True
0.001868933904916048,0.9933803081512451,0.0013814300764352083,0.003369372570887208,ATCS,,0,21,0,0,2,True
0.000945438863709569,0.9968698620796204,0.0005712488782592118,0.0016134342877194285,ATCS,,0,22,0,0,1,True
0.0010645498987287283,0.9966964721679688,0.0005831333692185581,0.0016558438073843718,ATCS,,0,23,0,0,2,True
0.003104320028796792,0.9892794489860535,0.0023612831719219685,0.005254942923784256,ATCS,,0,24,0,0,1,True
0.0015276031335815787,0.9952265024185181,0.0008634197292849422,0.0023824339732527733,ATCS,,0,25,0,0,1,True
0.0009199808700941503,0.9968515038490295,0.0005070319166406989,0.0017213785322383046,ATCS,,0,26,0,0,1,True
0.00025280515546910465,0.9991218447685242,0.00012641047942452133,0.0004988900618627667,ATCS,,0,27,0,0,0,True
0.0005512735806405544,0.9984827637672424,0.00023866436094976962,0.0007273775991052389,ATCS,,0,28,0,0,0,True
0.0005903833662159741,0.9983721375465393,0.000274191377684474,0.0007632463239133358,ATCS,,0,29,0,0,0,True
0.00029683398315683007,0.9991971850395203,0.00011915676441276446,0.0003869060892611742,ATCS,,0,30,0,0,0,True
0.00024573440896347165,0.9993984699249268,9.147873061010614e-05,0.00026427017292007804,ATCS,,0,31,0,0,0,True
0.0002842362446244806,0.9992658495903015,0.00012042082380503416,0.0003294498019386083,ATCS,,0,32,0,0,0,True
0.0003964266215916723,0.9991631507873535,0.00013843379565514624,0.00030203835922293365,ATCS,,0,33,0,0,3,True
0.00024163546913769096,0.999542236328125,7.682707655476406e-05,0.00013930174463894218,ATCS,,0,34,0,0,5,True
0.00022856798022985458,0.9995076656341553,9.676894114818424e-05,0.0001670135388849303,ATCS,,0,35,0,0,6,True
0.00015103392070159316,0.9997157454490662,5.7815745094558224e-05,7.54326320020482e-05,ATCS,,0,36,0,0,5,True
0.00024054254754446447,0.9995408058166504,9.020174184115604e-05,0.00012841689749620855,ATCS,,0,37,0,0,7,True
0.00017086831212509423,0.9996781349182129,6.760722317267209e-05,8.342162618646398e-05,ATCS,,0,38,0,0,6,True
0.00019624963169917464,0.999645471572876,6.082360050641e-05,9.751782636158168e-05,ATCS,,0,39,0,0,8,True
0.0002044865832431242,0.9996122717857361,9.041532030096278e-05,9.283899998990819e-05,ATCS,,0,40,0,0,7,True
0.0002792597806546837,0.9994609951972961,0.00013092413428239524,0.00012881986913271248,ATCS,,0,41,0,0,8,True
0.00028303894214332104,0.9994142055511475,0.00013123502139933407,0.0001714193494990468,ATCS,,0,42,0,0,7,True
0.00025529495906084776,0.9994615912437439,0.00010166801803279668,0.00018150194955524057,ATCS,,0,43,0,0,7,True
0.0002525063755456358,0.999536395072937,8.913975034374744e-05,0.00012198375770822167,ATCS,,0,44,0,0,8,True
0.00015771400649100542,0.999713122844696,5.388440695242025e-05,7.526909757871181e-05,ATCS,,0,45,0,0,7,True
0.0002970247878693044,0.9995076656341553,0.00011094645742559806,8.441029058303684e-05,ATCS,,0,46,0,0,10,True
0.00036126477061770856,0.9992850422859192,0.00014833192108199,0.00020531192421913147,ATCS,,0,47,0,0,9,True
0.00021161175391171128,0.999610960483551,7.135541818570346e-05,0.00010606728756101802,ATCS,,0,48,0,0,9,True
0.00018666873802430928,0.9996976852416992,5.8397825341671705e-05,5.733946090913378e-05,ATCS,,0,49,0,0,10,True
8.209626685129479e-05,0.9998737573623657,2.4411434424109757e-05,1.970182711374946e-05,ATCS,,0,50,0,0,9,True
0.0002147392660845071,0.9996347427368164,9.139613393926993e-05,5.905504440306686e-05,ATCS,,0,51,0,0,10,True
0.00020098290406167507,0.999630331993103,9.55271243583411e-05,7.307789928745478e-05,ATCS,,0,52,0,0,11,True
0.0002650671231094748,0.9995543360710144,9.79608012130484e-05,8.25596580398269e-05,ATCS,,0,53,0,0,13,True
0.0001342386385658756,0.999799907207489,4.1501592932036147e-05,2.4457422114210203e-05,ATCS,,0,54,0,0,12,True
0.00014152747462503612,0.9997782111167908,5.110371421324089e-05,2.9165708838263527e-05,ATCS,,0,55,0,0,11,True
0.00017070729518309236,0.9997041821479797,7.02352772350423e-05,5.4973370424704626e-05,ATCS,,0,56,0,0,12,True
8.696575969224796e-05,0.9998612403869629,2.270743607368786e-05,2.897292870329693e-05,ATCS,,0,57,0,0,12,True
8.407471614191309e-05,0.9998699426651001,2.54431815847056e-05,2.0581263015628792e-05,ATCS,,0,58,0,0,11,True
0.00016487865650560707,0.9997183680534363,6.510640378110111e-05,5.1698676543310285e-05,ATCS,,0,59,0,0,12,True
4.356116187409498e-05,0.9999380111694336,1.0291651051375084e-05,8.238260306825396e-06,ATCS,,0,60,0,0,13,True
6.57678465358913e-05,0.9998996257781982,1.78879145096289e-05,1.67468188010389e-05,ATCS,,0,61,0,0,13,True
3.4586326364660636e-05,0.999951958656311,7.704354175075423e-06,5.75343074160628e-06,ATCS,,0,62,0,0,14,True
3.4108070394722745e-05,0.9999531507492065,9.809073162614368e-06,2.9652305784111377e-06,ATCS,,0,63,0,0,15,True
2.5132892915280536e-05,0.9999650716781616,6.768575985915959e-06,2.9918248856120044e-06,ATCS,,0,64,0,0,15,True
2.8511818527476862e-05,0.9999608993530273,6.9885413722658996e-06,3.5800851492240326e-06,ATCS,,0,65,0,0,17,True
3.392185681150295e-05,0.9999518394470215,8.972348041424993e-06,5.283955943014007e-06,ATCS,,0,66,0,0,17,True
2.2872774934512563e-05,0.999968409538269,5.908836556045571e-06,2.71042176791525e-06,ATCS,,0,67,0,0,17,True
5.931526538915932e-05,0.999915361404419,1.870928463176824e-05,6.534340627695201e-06,ATCS,,0,68,0,0,18,True
5.596508344751783e-05,0.9999221563339233,1.674802479101345e-05,4.9625432438915595e-06,ATCS,,0,69,0,0,19,True
3.976034349761903e-05,0.9999469518661499,9.870692338154186e-06,3.3099465781560866e-06,ATCS,,0,70,0,0,18,True
3.66960812243633e-05,0.9999499320983887,9.441326255910099e-06,3.989498054579599e-06,ATCS,,0,71,0,0,18,True
1.391657588101225e-05,0.9999822378158569,2.4312857931363396e-06,1.42716805839882e-06,ATCS,,0,72,0,0,18,True
1.5583458662149496e-05,0.999980092048645,3.023533508894616e-06,1.3601840009869193e-06,ATCS,,0,73,0,0,18,True
1.4153671145322733e-05,0.9999812841415405,2.970603873109212e-06,1.5345747215178562e-06,ATCS,,0,74,0,0,19,True
1.2470254660001956e-05,0.9999831914901733,3.3472772429377073e-06,9.607512083675829e-07,ATCS,,0,75,0,0,18,True
2.2646214347332716e-05,0.9999691247940063,6.328290965029737e-06,1.8869892528527998e-06,ATCS,,0,76,0,0,20,True
3.613413718994707e-05,0.9999504089355469,1.0931672477454413e-05,2.5013648610183736e-06,ATCS,,0,77,0,0,20,True
3.1798881536815315e-05,0.9999576807022095,8.7744911070331e-06,1.6813073671073653e-06,ATCS,,0,78,0,0,21,True
6.847318582003936e-05,0.9999008178710938,2.3260396119439974e-05,7.460791493940633e-06,ATCS,,0,79,0,0,22,True
7.5212046795059e-05,0.9998923540115356,2.5039918909897096e-05,7.446276867995039e-06,ATCS,,0,80,0,0,21,True
9.370422048959881e-05,0.9998658895492554,3.1229748856276274e-05,9.127053090196569e-06,ATCS,,0,81,0,0,20,True
0.00012258518836461008,0.9998206496238708,4.30133513873443e-05,1.3744930583925452e-05,ATCS,,0,82,0,0,19,True
0.00015897587582003325,0.9997496008872986,6.208651757333428e-05,2.931129165517632e-05,ATCS,,0,83,0,0,18,True
0.0002443887642584741,0.9996206760406494,9.479917207499966e-05,4.006893504993059e-05,ATCS,,0,84,0,0,17,True
0.0001668991899350658,0.999756395816803,5.640139352180995e-05,2.0365745513117872e-05,ATCS,,0,85,0,0,16,True
0.00035557092633098364,0.9994403719902039,0.00014258860028348863,6.151168781798333e-05,ATCS,,0,86,0,0,15,True
0.00046388234477490187,0.999161958694458,0.00022638155496679246,0.00014773626753594726,ATCS,,0,87,0,0,14,True
0.0007630794425494969,0.9986503720283508,0.00037135917227715254,0.00021526352793443948,ATCS,,0,88,0,0,13,True
0.0006329612224362791,0.9989357590675354,0.000279733125353232,0.00015154981520026922,ATCS,,0,89,0,0,12,True
0.0007781762396916747,0.9984952211380005,0.00040723118581809103,0.0003193213196936995,ATCS,,0,90,0,0,11,True
0.00103356025647372,0.997779905796051,0.0005851054447703063,0.0006015116232447326,ATCS,,0,91,0,0,10,True
0.0009548884117975831,0.998127281665802,0.000487783458083868,0.0004300724540371448,ATCS,,0,92,0,0,9,True
0.002277072286233306,0.9952257871627808,0.0013249852927401662,0.0011721106711775064,ATCS,,0,93,0,0,8,True
0.0033208869863301516,0.9924431443214417,0.002142196288332343,0.0020937451627105474,ATCS,,0,94,0,0,7,True
0.0033495291136205196,0.9913936257362366,0.002335437573492527,0.002921314910054207,MDD,,0,94,1,0,6,True
0.0022588607389479876,0.9941452741622925,0.001483969041146338,0.0021119248121976852,ATCS,,0,95,1,0,5,True
0.001040286268107593,0.9969890713691711,0.0006689596921205521,0.001301594777032733,ATCS,,0,96,1,0,4,True
0.0008713323622941971,0.9968343377113342,0.0006378226680681109,0.0016566613921895623,ATCS,,0,97,1,0,3,True
0.0010515215108171105,0.9959766268730164,0.0007833745330572128,0.002188578713685274,ATCS,,0,98,1,0,2,True
0.0006755375070497394,0.9972589015960693,0.00048679631436243653,0.0015787264565005898,ATCS,,0,99,1,0,1,True
