P(SSTP), P(ATCS), P(MDD), P(COVERT), Action, ,SSPT,ATCS,MDD,COVERT,n_tardy,pick_tardy
0.01314748078584671,0.9631069898605347,0.008202695287764072,0.01554277166724205,ATCS,,0,1,0,0,0,False
0.008063283748924732,0.9766166806221008,0.004622599575668573,0.010697386227548122,ATCS,,0,2,0,0,0,False
0.0036346979904919863,0.9895291924476624,0.0019281426211819053,0.004907880909740925,ATCS,,0,3,0,0,0,False
0.0015540153253823519,0.9956275224685669,0.0007073510787449777,0.0021110675297677517,ATCS,,0,4,0,0,0,False
0.0016723008593544364,0.9952883720397949,0.0007567635620944202,0.002282559871673584,ATCS,,0,5,0,0,0,False
0.0026614093221724033,0.9931076169013977,0.0011496581137180328,0.0030813750345259905,ATCS,,0,6,0,0,0,False
0.003925235942006111,0.9896188378334045,0.0019313872326165438,0.004524511285126209,ATCS,,0,7,0,0,0,False
0.0030997099820524454,0.9911942481994629,0.0016859397292137146,0.004020146559923887,ATCS,,0,8,0,0,0,False
0.007831748574972153,0.9773656129837036,0.0044708517380058765,0.010331684723496437,ATCS,,0,9,0,0,0,False
0.0029210702050477266,0.9918099045753479,0.001416924875229597,0.0038521813694387674,ATCS,,0,10,0,0,0,False
0.0022907168604433537,0.9936087131500244,0.0010742082959041,0.003026283346116543,ATCS,,0,11,0,0,0,False
0.00013894870062358677,0.9997493624687195,2.5716879463288933e-05,8.589673961978406e-05,ATCS,,0,12,0,0,0,False
0.000437480746768415,0.9991717338562012,0.0001099910878110677,0.00028085679514333606,ATCS,,0,13,0,0,0,False
0.00044108330621384084,0.9991216063499451,0.00011437365901656449,0.00032303782063536346,ATCS,,0,14,0,0,0,False
0.00040764285949990153,0.9991863369941711,0.00010684593871701509,0.00029926071874797344,ATCS,,0,15,0,0,0,False
0.0007166865980252624,0.9986138343811035,0.00020654770196415484,0.0004629353352356702,ATCS,,0,16,0,0,1,False
0.0027716418262571096,0.9949305653572083,0.0010773041285574436,0.0012204899685457349,ATCS,,0,17,0,0,3,False
0.0035803967621177435,0.9927788376808167,0.001617317902855575,0.0020234391558915377,ATCS,,0,18,0,0,4,False
0.0011784509988501668,0.9978209733963013,0.0003564171784091741,0.00064420560374856,ATCS,,0,19,0,0,3,True
0.0013545439578592777,0.9974498152732849,0.0004219472175464034,0.0007735529798083007,ATCS,,0,20,0,0,3,True
0.0019219951936975121,0.9964498281478882,0.0006314221536740661,0.0009967486839741468,ATCS,,0,21,0,0,3,True
0.0023850244469940662,0.9951942563056946,0.0010280372807756066,0.0013926730025559664,ATCS,,0,22,0,0,2,True
0.001123419962823391,0.9977284073829651,0.0004603801644407213,0.000687815307173878,ATCS,,0,23,0,0,1,True
0.0015670240391045809,0.9965928196907043,0.0007047816761769354,0.001135447295382619,ATCS,,0,24,0,0,1,True
0.0016582728130742908,0.9962693452835083,0.0006860746070742607,0.0013861857587471604,ATCS,,0,25,0,0,1,True
0.001679097767919302,0.9963963627815247,0.0006158864707686007,0.0013087443076074123,ATCS,,0,26,0,0,2,True
0.002308450872078538,0.9947507977485657,0.001126740826293826,0.0018139899475499988,ATCS,,0,27,0,0,2,True
0.002908174181357026,0.9938048124313354,0.0012865886092185974,0.0020003817044198513,ATCS,,0,28,0,0,2,True
0.0036094309762120247,0.9914167523384094,0.0018867964390665293,0.0030869655311107635,ATCS,,0,29,0,0,3,True
0.003763042390346527,0.9914036393165588,0.0018737559439614415,0.002959722187370062,ATCS,,0,30,0,0,3,True
0.002149025909602642,0.9943156838417053,0.0011255837744101882,0.00240975059568882,ATCS,,0,31,0,0,2,True
0.01092496607452631,0.9699794054031372,0.006650086026638746,0.012445543892681599,ATCS,,0,32,0,0,1,True
0.003957853652536869,0.9890375733375549,0.002114117844030261,0.004890425130724907,ATCS,,0,33,0,0,0,True
0.0010914880549535155,0.9974488615989685,0.0003698269429150969,0.0010898311156779528,ATCS,,0,34,0,0,0,True
0.0016831298125907779,0.9960880279541016,0.0006517765577882528,0.0015770751051604748,ATCS,,0,35,0,0,0,True
0.0031762283761054277,0.9928829669952393,0.0012795452494174242,0.002661236096173525,ATCS,,0,36,0,0,1,True
0.0014652071986347437,0.9964469075202942,0.0006196819595061243,0.001468244707211852,ATCS,,0,37,0,0,1,True
0.0008567589684389532,0.9979356527328491,0.00030160605092532933,0.0009059950243681669,ATCS,,0,38,0,0,0,True
0.0013766777701675892,0.9963281750679016,0.0006379358237609267,0.0016572782769799232,ATCS,,0,39,0,0,0,True
0.007408737204968929,0.982073187828064,0.003584075253456831,0.006934033241122961,ATCS,,0,40,0,0,1,True
0.007600456476211548,0.9811210036277771,0.004037388134747744,0.007241131272166967,ATCS,,0,41,0,0,1,True
0.0035183606669306755,0.9916901588439941,0.0015153596177697182,0.003276240546256304,ATCS,,0,42,0,0,1,True
0.0029001994989812374,0.9926565289497375,0.0013304149033501744,0.003112767357379198,ATCS,,0,43,0,0,1,True
0.0010601065587252378,0.9973574280738831,0.00042950554052367806,0.0011530861956998706,ATCS,,0,44,0,0,0,True
