P(SSTP), P(ATCS), P(MDD), P(COVERT), Action, ,SSPT,ATCS,MDD,COVERT,n_tardy,pick_tardy
0.2375522404909134,0.23320384323596954,0.2863174080848694,0.24292650818824768,ATCS,,0,1,0,0,0,False
0.2301793247461319,0.2299388200044632,0.2991695702075958,0.2407122403383255,SSPT,,1,1,0,0,0,False
0.22425800561904907,0.230489581823349,0.30818650126457214,0.2370658963918686,COVERT,,1,1,0,1,0,False
0.21311654150485992,0.22532930970191956,0.32901668548583984,0.23253749310970306,ATCS,,1,2,0,1,0,False
0.22359541058540344,0.22902880609035492,0.3039787709712982,0.24339699745178223,ATCS,,1,3,0,1,0,False
0.23170138895511627,0.22970488667488098,0.2981719374656677,0.240421861410141,MDD,,1,3,1,1,0,False
0.23543129861354828,0.23045159876346588,0.2911595404148102,0.24295757710933685,SSPT,,2,3,1,1,0,False
0.23221224546432495,0.23185724020004272,0.2962692975997925,0.23966126143932343,ATCS,,2,4,1,1,0,False
0.23386342823505402,0.2312943935394287,0.29202720522880554,0.24281492829322815,SSPT,,3,4,1,1,0,False
0.22770071029663086,0.23146869242191315,0.29864272475242615,0.24218788743019104,COVERT,,3,4,1,2,0,False
0.2287115752696991,0.23234876990318298,0.30502378940582275,0.23391582071781158,ATCS,,3,5,1,2,0,False
0.23347917199134827,0.22791239619255066,0.2958497405052185,0.24275870621204376,COVERT,,3,5,1,3,0,False
0.22883674502372742,0.2288532853126526,0.30392855405807495,0.23838138580322266,COVERT,,3,5,1,4,0,False
0.22344501316547394,0.23080775141716003,0.3068396747112274,0.23890751600265503,MDD,,3,5,2,4,0,False
0.23317760229110718,0.22954444587230682,0.2954671084880829,0.2418108582496643,SSPT,,4,5,2,4,0,False
0.23083752393722534,0.23369614779949188,0.30369383096694946,0.23177246749401093,SSPT,,5,5,2,4,0,False
0.23564846813678741,0.2336428016424179,0.28935712575912476,0.24135160446166992,SSPT,,6,5,2,4,0,False
0.23459310829639435,0.22973136603832245,0.2960871756076813,0.23958829045295715,MDD,,6,5,3,4,0,False
0.2319401055574417,0.22565387189388275,0.3010866045951843,0.2413194477558136,COVERT,,6,5,3,5,0,False
0.22848667204380035,0.22181980311870575,0.3101177513599396,0.23957571387290955,SSPT,,7,5,3,5,0,False
0.20795230567455292,0.2202855944633484,0.3624289631843567,0.2093331515789032,ATCS,,7,6,3,5,0,False
0.2276279479265213,0.22276964783668518,0.3184102475643158,0.23119211196899414,MDD,,7,6,4,5,0,False
0.19325679540634155,0.2118045687675476,0.4109833836555481,0.18395528197288513,SSPT,,8,6,4,5,2,False
0.1972619593143463,0.21177110075950623,0.4053197503089905,0.1856471747159958,COVERT,,8,6,4,6,2,False
0.19621044397354126,0.2115858942270279,0.4081060290336609,0.18409764766693115,SSPT,,9,6,4,6,2,True
0.19138403236865997,0.21389701962471008,0.41313639283180237,0.18158254027366638,COVERT,,9,6,4,7,3,True
0.2110038846731186,0.21944795548915863,0.3573148250579834,0.212233304977417,ATCS,,9,7,4,7,2,True
0.19995418190956116,0.213093101978302,0.38957446813583374,0.19737829267978668,MDD,,9,7,5,7,3,True
0.19960615038871765,0.21665632724761963,0.3807259500026703,0.20301151275634766,ATCS,,9,8,5,7,3,True
0.17682650685310364,0.19368280470371246,0.464778870344162,0.16471178829669952,MDD,,9,8,6,7,2,True
0.1771748661994934,0.1893831044435501,0.4677596092224121,0.16568240523338318,COVERT,,9,8,6,8,2,True
0.16250695288181305,0.18848706781864166,0.5031824111938477,0.14582356810569763,MDD,,9,8,7,8,3,True
0.17221277952194214,0.19908516108989716,0.46625664830207825,0.16244548559188843,COVERT,,9,8,7,9,4,True
0.17719431221485138,0.20451632142066956,0.44431087374687195,0.1739785224199295,SSPT,,10,8,7,9,5,True
0.1632767766714096,0.19370479881763458,0.48691585659980774,0.15610255300998688,MDD,,10,8,8,9,5,True
0.15504097938537598,0.19397978484630585,0.4951649308204651,0.1558142900466919,MDD,,10,8,9,9,6,True
